@timestamp,agent.type,host.ip,host.os.version,input.type,log.file.path,message
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked debconf:all 1.5.79ubuntu1
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured debconf:all 1.5.79ubuntu1
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed debconf:all 1.5.79ubuntu1
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure libpam0g:amd64 1.4.0-11ubuntu2 <none>
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked libpam0g:amd64 1.4.0-11ubuntu2
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured libpam0g:amd64 1.4.0-11ubuntu2
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed libpam0g:amd64 1.4.0-11ubuntu2
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure util-linux:amd64 2.37.2-4ubuntu3 <none>
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked util-linux:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured util-linux:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.521",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed util-linux:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up dpkg (1.21.1ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up mount (2.37.2-4ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up grep (3.7-1build1) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up perl-base (5.34.0-3ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up init-system-helpers (1.62) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up gzip (1.10-4ubuntu4) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up usrmerge (25ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up procps (2:3.3.17-6ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up debconf (1.5.79ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libpam0g:amd64 (1.4.0-11ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured libsemanage2:amd64 3.3-1build2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed libsemanage2:amd64 3.3-1build2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure libprocps8:amd64 2:3.3.17-6ubuntu2 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked libprocps8:amd64 2:3.3.17-6ubuntu2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured libprocps8:amd64 2:3.3.17-6ubuntu2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed libprocps8:amd64 2:3.3.17-6ubuntu2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure bsdutils:amd64 1:2.37.2-4ubuntu3 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked bsdutils:amd64 1:2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured bsdutils:amd64 1:2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed bsdutils:amd64 1:2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure tar:amd64 1.34+dfsg-1build3 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked tar:amd64 1.34+dfsg-1build3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured tar:amd64 1.34+dfsg-1build3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed tar:amd64 1.34+dfsg-1build3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure coreutils:amd64 8.32-4.1ubuntu1 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked coreutils:amd64 8.32-4.1ubuntu1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured coreutils:amd64 8.32-4.1ubuntu1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed coreutils:amd64 8.32-4.1ubuntu1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure dpkg:amd64 1.21.1ubuntu2 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked dpkg:amd64 1.21.1ubuntu2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured dpkg:amd64 1.21.1ubuntu2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed dpkg:amd64 1.21.1ubuntu2
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure mount:amd64 2.37.2-4ubuntu3 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked mount:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured mount:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed mount:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure grep:amd64 3.7-1build1 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked grep:amd64 3.7-1build1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured grep:amd64 3.7-1build1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed grep:amd64 3.7-1build1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure perl-base:amd64 5.34.0-3ubuntu1 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked perl-base:amd64 5.34.0-3ubuntu1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured perl-base:amd64 5.34.0-3ubuntu1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed perl-base:amd64 5.34.0-3ubuntu1
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure init-system-helpers:all 1.62 <none>
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked init-system-helpers:all 1.62
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured init-system-helpers:all 1.62
"Oct 23, 2022 @ 21:23:57.520",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up util-linux (2.37.2-4ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libkeyutils1:amd64 (1.6.1-2ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up liblzma5:amd64 (5.2.5-2ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libgpg-error0:amd64 (1.43-3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up liblz4-1:amd64 (1.9.3-2build2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libc-bin (2.35-0ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up ncurses-bin (6.3-2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libacl1:amd64 (2.3.1-1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libsmartcols1:amd64 (2.37.2-4ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libgcrypt20:amd64 (1.9.4-3ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up zlib1g:amd64 (1:1.2.11.dfsg-2ubuntu9) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libcom-err2:amd64 (1.46.5-2ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up diffutils (1:3.8-0ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libcap2:amd64 (1:2.44-1build3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libkrb5support0:amd64 (1.19.2-2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up hostname (3.23ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libpcre3:amd64 (2:8.39-13build5) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libcap-ng0:amd64 (0.7.9-2.2build3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libext2fs2:amd64 (1.46.5-2ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libgmp10:amd64 (2:6.2.1+dfsg-3ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libncurses6:amd64 (6.3-2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libaudit1:amd64 (1:3.0.7-1build1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libuuid1:amd64 (2.37.2-4ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libss2:amd64 (1.46.5-2ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libsepol2:amd64 (3.3-1build1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libpcre2-8-0:amd64 (10.39-3build1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libncursesw6:amd64 (6.3-2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libk5crypto3:amd64 (1.19.2-2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up logsave (1.46.5-2ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up e2fsprogs (1.46.5-2ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libsystemd0:amd64 (249.11-0ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libselinux1:amd64 (3.3-1build2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up sed (4.8-1ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up findutils (4.8.0-1ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libmount1:amd64 (2.37.2-4ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libsemanage2:amd64 (3.3-1build2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libprocps8:amd64 (2:3.3.17-6ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up bsdutils (1:2.37.2-4ubuntu3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up tar (1.34+dfsg-1build3) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,update-alternatives: using /usr/sbin/rmt-tar to provide /usr/sbin/rmt (rmt) in auto mode
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up coreutils (8.32-4.1ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.519",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked libsemanage2:amd64 3.3-1build2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:48 configure e2fsprogs:amd64 1.46.5-2ubuntu1 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:48 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:48 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed e2fsprogs:amd64 1.46.5-2ubuntu1
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure libsystemd0:amd64 249.11-0ubuntu3 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked libsystemd0:amd64 249.11-0ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured libsystemd0:amd64 249.11-0ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed libsystemd0:amd64 249.11-0ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure libselinux1:amd64 3.3-1build2 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked libselinux1:amd64 3.3-1build2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured libselinux1:amd64 3.3-1build2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed libselinux1:amd64 3.3-1build2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure sed:amd64 4.8-1ubuntu2 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked sed:amd64 4.8-1ubuntu2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured sed:amd64 4.8-1ubuntu2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed sed:amd64 4.8-1ubuntu2
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure findutils:amd64 4.8.0-1ubuntu3 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked findutils:amd64 4.8.0-1ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured findutils:amd64 4.8.0-1ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed findutils:amd64 4.8.0-1ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure libmount1:amd64 2.37.2-4ubuntu3 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status unpacked libmount1:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status half-configured libmount1:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 status installed libmount1:amd64 2.37.2-4ubuntu3
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-03 21:41:49 configure libsemanage2:amd64 3.3-1build2 <none>
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libattr1:amd64 (1:2.5.1-1build1) ...
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up sysvinit-utils (3.01-1ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up debianutils (5.5-1ubuntu2) ...
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,update-alternatives: using /usr/bin/which.debianutils to provide /usr/bin/which (which) in auto mode
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up mawk (1.3.4.20200120-3) ...
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libdebconfclient0:amd64 (0.261ubuntu1) ...
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up base-files (12ubuntu4) ...
"Oct 23, 2022 @ 21:23:57.518",filebeat,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),log,/var/log/bootstrap.log,Setting up libbz2-1.0:amd64 (1.0.8-5build1) ...
